,exposures,azimuth,elevation,dx_origin,dy_origin,pointing_origin
40,2022040700239,258.391779292157,21.799650548317,-9.03934342824693,-16.500765448934274,18.814488832135037
41,2022040700241,258.867802548935,40.0693433567067,3.5302075622707076,8.104553874168612,8.84003161374521
42,2022040700243,280.667395520737,47.7316916569107,0.4533809787950232,7.41389453614104,7.427744375310388
43,2022040700245,280.909955728581,26.8138386889477,-7.562326422209314,-7.030213958862366,10.325342087477217
44,2022040700247,284.998256493142,50.3365623041027,0.9871675906955473,8.495199886681496,8.552363472560842
45,2022040700249,292.063195932424,63.10243463356161,-6.058843782967671,5.853986925572797,8.424888777377612
46,2022040700251,292.039465088179,29.1142678841134,-7.455078130691475,-3.4095893208873753,8.197773433794296
47,2022040700253,304.309303987538,45.3182431145542,-3.2127100870870344,5.329225254821663,6.222712263981021
48,2022040700255,315.143608975923,32.2267845853348,-6.706012823044517,-2.819465191471415,7.274612838409783
49,2022040700257,312.895131487167,74.2096722706046,-18.554243194108185,0.5256777765622882,18.56168843696288
50,2022040700259,326.46852173259,38.4726426585548,-4.063043201930614,0.6753314429045815,4.118785332902185
51,2022040700261,337.501078176996,36.1005502029439,-4.721610666027322,-1.5859137548020865,4.980836246978355
52,2022040700263,337.092609483501,66.2980685218208,-11.64192252072139,0.11835801318148054,11.642524150619751
53,2022040700265,344.760205972692,49.9989902063244,-3.798349651082694,1.38197911832258,4.0419458624973785
54,2022040700267,99.5802072477527,80.7760301812377,-26.362103224574398,-0.05852248541706076,26.362168182917262
55,2022040700269,99.8758076918166,81.3739942594257,-24.96020737635566,0.19215156359173138,24.960946987125112
56,2022040700271,259.722128588488,22.3615456207772,,,
57,2022040700273,185.082648773459,82.0743775947776,-27.227197931489314,2.025661159347803,27.302446966031933
58,2022040700275,269.464007843068,20.9491654320736,-8.307308640836128,-19.828371773032643,21.498272117165797
59,2022040700277,19.1393945408345,23.4557639642735,-10.251939342339115,-16.52866529917769,19.449910972835873
60,2022040700279,18.6304042530537,23.6218999906559,-7.754751749294387,-13.571913597747372,15.631155216358911
61,2022040700281,110.186835159067,81.8087731881824,-27.134608210334164,-2.522158476614838,27.251573277693424
62,2022040700283,249.953709770663,24.038310258009,-4.90700577082253,-11.420550969290714,12.430112231072279
63,2022040700285,249.44141544841102,22.929567752697,-5.751600236130414,-14.69166784229378,15.777389177698085
64,2022040700287,249.672703672884,59.7416052802437,2.6909224892007644,-0.31102372011854856,2.708837314672629
65,2022040700289,239.974088449701,69.5810695572582,-5.977017967844336,-2.8545835528221493,6.623699196670752
66,2022040700291,240.07669993185803,69.45598116357,-5.82171729485253,-2.5892252778209612,6.371536690665141
67,2022040700293,179.969091941079,60.10063192089729,-5.5131959938499655,-0.4588878704840137,5.53226067211955
68,2022040700295,170.459630567988,50.0281780048244,-4.111268360771696,1.3256377823022634,4.319704048213216
69,2022040700297,170.545232821663,50.0524095280998,-4.245341095133237,2.0676464874615155,4.722084604402913
70,2022040700299,140.285845775594,40.2801171525498,-4.708547354415844,2.558452073031864,5.358740075687333
71,2022040700301,149.52783726569,50.0814256652229,-0.10573678800458827,-1.2462786034000974,1.2507560216246911
72,2022040700303,149.592333216642,50.1544970854156,-0.12870726388688616,-1.3046028114787105,1.3109363277807982
73,2022040700305,109.370980043415,30.289895741559995,-6.145921166690928,-9.102956263552441,10.983449354521019
74,2022040700307,73.026770283017,35.6188335104962,-4.122595674880585,1.6456206232067847,4.438903280548878
75,2022040700309,72.9068862688873,35.7637465580483,-3.1207338287108426,2.332022781353687,3.895806704960196
